index,time,wether,error,moving,no
2373,2015/2/8 7:00,13.37,0.39897,0.0589,374
2374,2015/2/8 8:00,19.64,0.34696,0.067,55
2375,2015/2/8 9:00,23.57,0.52188,0.0073,89
2376,2015/2/8 10:00,13.77,0.72766,0.0307,250
2377,2015/2/8 11:00,22.94,0.80816,0.0129,349
2378,2015/2/8 12:00,22.71,0.06213,0.0925,385
2379,2015/2/8 13:00,14.56,0.72595,0.0038,493
2380,2015/2/8 14:00,21.46,0.85651,0.0793,194
2381,2015/2/8 15:00,23.48,0.52936,0.0224,365
2382,2015/2/8 16:00,21.31,0.02787,0.0525,212
2383,2015/2/8 17:00,11.62,0.48779,0.0265,429
2384,2015/2/8 18:00,15.81,0.66367,0.0947,242
2385,2015/2/8 19:00,15.51,0.87403,0.0994,489
2386,2015/2/8 20:00,19.21,0.60663,0.0472,98
2387,2015/2/8 21:00,12.66,0.69753,0.0098,232
2388,2015/2/8 22:00,19.4,0.33759,0.0616,58
2389,2015/2/8 23:00,12.04,0.29114,0.0351,156
2390,2015/2/9 0:00,22.56,0.08675,0.0607,371
2391,2015/2/9 1:00,14.84,0.62198,0.0334,206
2392,2015/2/9 2:00,11.06,0.36214,0.0442,68
2393,2015/2/9 3:00,14.74,0.94223,0.0278,459
2394,2015/2/9 4:00,22.56,0.00885,0.0234,283
2395,2015/2/9 5:00,22.99,0.88568,0.0466,269
2396,2015/2/9 6:00,11.24,0.39423,0.0418,430
2397,2015/2/9 7:00,18.42,0.64803,0.0612,216
2398,2015/2/9 8:00,16,0.2174,0.077,53
2399,2015/2/9 9:00,20.51,0.3743,0.0399,262
2400,2015/2/9 10:00,24.96,0.42015,0.0792,230
2401,2015/2/9 11:00,20.78,0.33264,0.0098,312
2402,2015/2/9 12:00,23.56,0.70795,0.0937,108
2403,2015/2/9 13:00,20.91,0.43476,0.0072,436
2404,2015/2/9 14:00,10.08,0.61631,0.0952,471
2405,2015/2/9 15:00,20.56,0.89365,0.0136,78
2406,2015/2/9 16:00,19.74,0.75202,0.0196,221
2407,2015/2/9 17:00,21.24,0.13388,0.0077,491
2408,2015/2/9 18:00,15.89,0.06325,0.0372,325
2409,2015/2/9 19:00,24.58,0.92521,0.0029,215
2410,2015/2/9 20:00,15.45,0.50186,0.0386,338
2411,2015/2/9 21:00,13.22,0.41564,0.0263,127
2412,2015/2/9 22:00,10.2,0.24381,0.0279,59
2413,2015/2/9 23:00,23.1,0.59179,0.0405,20
2414,2015/2/10 0:00,19.19,0.88854,0.0461,149
2415,2015/2/10 1:00,24.78,0.33994,0.0448,81
2416,2015/2/10 2:00,18.52,0.71426,0.0401,411
2417,2015/2/10 3:00,22.84,0.16907,0.0383,479
2418,2015/2/10 4:00,12.05,0.27845,0.0418,368
2419,2015/2/10 5:00,21.54,0.7926,0.0874,160
2420,2015/2/10 6:00,14.72,0.05741,0.0131,286
2421,2015/2/10 7:00,21.26,0.78787,0.0316,69
2422,2015/2/10 8:00,21.98,0.6946,0.0212,268
2423,2015/2/10 9:00,22.15,0.83526,0.0207,451
2424,2015/2/10 10:00,21.82,0.055,0.0046,444
2425,2015/2/10 11:00,20.83,0.57642,0.0167,280
2426,2015/2/10 12:00,20.18,0.85846,0.0363,265
2427,2015/2/10 13:00,20.29,0.29708,0.0123,309
2428,2015/2/10 14:00,22.05,0.67256,0.0673,90
2429,2015/2/10 15:00,15.89,0.32156,0.0036,17
2430,2015/2/10 16:00,22.77,0.22207,0.0522,394
2431,2015/2/10 17:00,12.58,0.27819,0.0284,417
2432,2015/2/10 18:00,15.29,0.55405,0.0901,76
2433,2015/2/10 19:00,12.68,0.38403,0.0658,243
2434,2015/2/10 20:00,18.81,0.50997,0.0545,459
2435,2015/2/10 21:00,19.78,0.41785,0.0147,184
2436,2015/2/10 22:00,21.94,0.34753,0.056,61
2437,2015/2/10 23:00,10.47,0.79805,0.0605,307
2438,2015/2/11 0:00,23.08,0.55779,0.0244,98
2439,2015/2/11 1:00,12.76,0.74991,0.0721,142
2440,2015/2/11 2:00,16.18,0.34413,0.0627,299
2441,2015/2/11 3:00,20.76,0.17165,0.0929,243
2442,2015/2/11 4:00,15.89,0.20752,0.0715,284
2443,2015/2/11 5:00,18.81,0.16977,0.068,263
2444,2015/2/11 6:00,17.49,0.72622,0.0037,307
2445,2015/2/11 7:00,18.7,0.01111,0.0497,413
2446,2015/2/11 8:00,12.83,0.34685,0.0401,49
2447,2015/2/11 9:00,13.55,0.51643,0.0417,53
2448,2015/2/11 10:00,23.88,0.84611,0.0677,213
2449,2015/2/11 11:00,16.64,0.26346,0.0453,306
2450,2015/2/11 12:00,24.06,0.58524,0.0374,176
2451,2015/2/11 13:00,19.04,0.41383,0.0207,343
2452,2015/2/11 14:00,12.11,0.45118,0.0995,413
2453,2015/2/11 15:00,11.45,0.25613,0.0872,168
2454,2015/2/11 16:00,22.24,0.89361,0.0801,499
2455,2015/2/11 17:00,23.83,0.34806,0.0839,40
2456,2015/2/11 18:00,19.59,0.01082,0.0671,383
2457,2015/2/11 19:00,22.76,0.48725,0.0814,78
2458,2015/2/11 20:00,24.25,0.69967,0.0175,364
2459,2015/2/11 21:00,18.32,0.21759,0.0838,461
2460,2015/2/11 22:00,13.17,0.75906,0.0874,90
2461,2015/2/11 23:00,19.26,0.54999,0.0184,491
2462,2015/2/12 0:00,23.16,0.98517,0.0878,402
2463,2015/2/12 1:00,21.53,0.46772,0.0652,13
2464,2015/2/12 2:00,20.41,0.72848,0.0282,13
2465,2015/2/12 3:00,12.12,0.51732,0.0238,422
2466,2015/2/12 4:00,11.89,0.46731,0.0949,123
2467,2015/2/12 5:00,19.19,0.74314,0.0437,239
2468,2015/2/12 6:00,22.4,0.48294,0.0567,111
2469,2015/2/12 7:00,16.49,0.46446,0.0825,269
2470,2015/2/12 8:00,21.03,0.20913,0.0027,269
2471,2015/2/12 9:00,13.88,0.75243,0.0357,268
2472,2015/2/12 10:00,23.49,0.38692,0.0793,76
2473,2015/2/12 11:00,12.83,0.5666,0.0231,379
2474,2015/2/12 12:00,20.38,0.32086,0.0191,211
2475,2015/2/12 13:00,24.8,0.3183,0.0593,15
2476,2015/2/12 14:00,17.25,0.39856,0.0142,331
2477,2015/2/12 15:00,15.68,0.17155,0.0845,333
2478,2015/2/12 16:00,11.21,0.68647,0.0694,99
2479,2015/2/12 17:00,23.38,0.03828,0.0127,39
2480,2015/2/12 18:00,20.99,0.35671,0.06,109
2481,2015/2/12 19:00,12.3,0.67511,0.0505,372
2482,2015/2/12 20:00,13.94,0.55724,0.0933,128
2483,2015/2/12 21:00,24.07,0.98105,0.0114,294
2484,2015/2/12 22:00,11.66,0.05859,0.0897,185
2485,2015/2/12 23:00,10.08,0.37335,0.0629,173
2486,2015/2/13 0:00,24.88,0.00075,0.0431,236
2487,2015/2/13 1:00,19.79,0.3312,0.0933,360
2488,2015/2/13 2:00,22.47,0.37969,0.0408,444
2489,2015/2/13 3:00,24.37,0.30587,0.0427,499
2490,2015/2/13 4:00,16.73,0.27049,0.0708,187
2491,2015/2/13 5:00,18.39,0.83362,0.0681,16
2492,2015/2/13 6:00,24.36,0.64916,0.0667,76
2493,2015/2/13 7:00,22.37,0.81668,0.0103,203
2494,2015/2/13 8:00,20.82,0.51049,0.0151,499
2495,2015/2/13 9:00,11.24,0.42427,0.0433,417
2496,2015/2/13 10:00,16.25,0.72967,0.0375,397
2497,2015/2/13 11:00,24.35,0.70902,0.0032,35
2498,2015/2/13 12:00,11.36,0.12761,0.0527,176
2499,2015/2/13 13:00,21.97,0.55176,0.0924,198
2500,2015/2/13 14:00,17.02,0.52978,0.0919,46
2501,2015/2/13 15:00,19.99,0.96148,0.0732,457
2502,2015/2/13 16:00,19.71,0.18519,0.063,247
2503,2015/2/13 17:00,11.11,0.22645,0.0467,173
2504,2015/2/13 18:00,17.38,0.6904,0.0952,49
2505,2015/2/13 19:00,14.03,0.7305,0.0258,200
2506,2015/2/13 20:00,14.93,0.21431,0.0034,28
2507,2015/2/13 21:00,22.01,0.84794,0.016,43
2508,2015/2/13 22:00,14.06,0.406,0.0314,132
2509,2015/2/13 23:00,18.83,0.17023,0.0881,498
2510,2015/2/14 0:00,13.35,0.3683,0.0478,216
2511,2015/2/14 1:00,11.89,0.97109,0.0083,126
2512,2015/2/14 2:00,23.35,0.43185,0.0993,78
2513,2015/2/14 3:00,19.03,0.82558,0.0602,268
2514,2015/2/14 4:00,12.19,0.42454,0.0604,296
2515,2015/2/14 5:00,12.29,0.03678,0.0408,345
2516,2015/2/14 6:00,13.47,0.75066,0.0894,317
2517,2015/2/14 7:00,15.5,0.07427,0.0318,424
2518,2015/2/14 8:00,14.39,0.58274,0.014,463
2519,2015/2/14 9:00,13.15,0.10978,0.0979,69
2520,2015/2/14 10:00,15.29,0.40844,0.0255,451
2521,2015/2/14 11:00,15.44,0.61131,0.0245,364
2522,2015/2/14 12:00,24.69,0.98989,0.0814,121
2523,2015/2/14 13:00,15.73,0.44857,0.0356,229
2524,2015/2/14 14:00,12.49,0.65878,0.0062,448
2525,2015/2/14 15:00,10.99,0.71537,0.0707,130
2526,2015/2/14 16:00,20.57,0.60582,0.0817,369
2527,2015/2/14 17:00,20.33,0.41171,0.0931,441
2528,2015/2/14 18:00,18.22,0.27694,0.0422,319
2529,2015/2/14 19:00,20.07,0.82224,0.0771,359
2530,2015/2/14 20:00,20.79,0.86907,0.0402,53
2531,2015/2/14 21:00,16.34,0.2074,0.0673,211
2532,2015/2/14 22:00,11.72,0.93383,0.0548,487
2533,2015/2/14 23:00,13.66,0.39782,0.0081,439
2534,2015/2/15 0:00,10.16,0.36837,0.0815,428
2535,2015/2/15 1:00,13.03,0.46924,0.009,273
2536,2015/2/15 2:00,11.05,0.30626,0.0309,463
2537,2015/2/15 3:00,17.68,0.89284,0.079,252
2538,2015/2/15 4:00,18.08,0.75515,0.0671,274
2539,2015/2/15 5:00,11.3,0.97907,0.0654,41
2540,2015/2/15 6:00,12.35,0.11849,0.0682,299
2541,2015/2/15 7:00,17.29,0.47149,0.0505,174
2542,2015/2/15 8:00,18.99,0.83427,0.035,43
2543,2015/2/15 9:00,10.98,0.06726,0.0784,123
2544,2015/2/15 10:00,17.87,0.87067,0.0854,291
2545,2015/2/15 11:00,16.71,0.78257,0.0786,95
2546,2015/2/15 12:00,21.84,0.63706,0.0198,88
2547,2015/2/15 13:00,19.72,0.82502,0.0865,180
2548,2015/2/15 14:00,12.75,0.75926,0.0769,212
2549,2015/2/15 15:00,20.33,0.56474,0.0142,321
2550,2015/2/15 16:00,19.52,0.56899,0.0502,209
2551,2015/2/15 17:00,18.8,0.30427,0.0119,327
2552,2015/2/15 18:00,15.61,0.56851,0.0227,50
2553,2015/2/15 19:00,12.75,0.44729,0.0483,475
2554,2015/2/15 20:00,16.43,0.94726,0.058,475
2555,2015/2/15 21:00,21.28,0.34269,0.0195,346
2556,2015/2/15 22:00,17.36,0.7936,0.0295,111
2557,2015/2/15 23:00,20.05,0.34896,0.0032,382
2558,2015/2/16 0:00,14.02,0.00588,0.0925,484
2559,2015/2/16 1:00,10.85,0.71495,0.0451,224
2560,2015/2/16 2:00,13.62,0.05745,0.0589,364
2561,2015/2/16 3:00,20.06,0.23454,0.0816,236
2562,2015/2/16 4:00,17.8,0.76617,0.0761,486
2563,2015/2/16 5:00,20.78,0.86972,0.0991,156
2564,2015/2/16 6:00,23.57,0.72377,0.0323,270
2565,2015/2/16 7:00,17.42,0.36403,0.0011,49
2566,2015/2/16 8:00,17.12,0.59539,0.0733,222
2567,2015/2/16 9:00,15.26,0.12478,0.046,456
2568,2015/2/16 10:00,14.26,0.69413,0.0261,490
2569,2015/2/16 11:00,22.29,0.50253,0.0214,201
2570,2015/2/16 12:00,20.78,0.55718,0.0708,498
2571,2015/2/16 13:00,23.15,0.75399,0.0099,28
2572,2015/2/16 14:00,21.45,0.96655,0.0462,454
2573,2015/2/16 15:00,23.77,0.7655,0.0269,169
2574,2015/2/16 16:00,22.92,0.3844,0.0247,71
2575,2015/2/16 17:00,20.65,0.01784,0.0404,105
2576,2015/2/16 18:00,12.44,0.0182,0.0144,355
2577,2015/2/16 19:00,17.12,0.40991,0.0562,294
2578,2015/2/16 20:00,22.07,0.62386,0.0676,400
2579,2015/2/16 21:00,10.08,0.34774,0.0304,340
2580,2015/2/16 22:00,21.99,0.72212,0.0968,334
2581,2015/2/16 23:00,24.84,0.1899,0.0441,389
2582,2015/2/17 0:00,17.85,0.61202,0.0258,45
2583,2015/2/17 1:00,15.51,0.65399,0.0823,142
2584,2015/2/17 2:00,21.81,0.61913,0.0924,491
2585,2015/2/17 3:00,12.26,0.29571,0.0571,430
2586,2015/2/17 4:00,18.07,0.92156,0.0449,348
2587,2015/2/17 5:00,20.53,0.37845,0.038,91
2588,2015/2/17 6:00,11.59,0.19196,0.0165,280
2589,2015/2/17 7:00,22.7,0.43117,0.0407,332
2590,2015/2/17 8:00,19.12,0.62562,0.0207,174
2591,2015/2/17 9:00,16.82,0.10268,0.0084,135
2592,2015/2/17 10:00,13.04,0.26247,0.0861,228
2593,2015/2/17 11:00,10.81,0.99339,0.022,334
2594,2015/2/17 12:00,16.02,0.76005,0.0061,46
2595,2015/2/17 13:00,16.33,0.97095,0.0156,138
2596,2015/2/17 14:00,23.09,0.61405,0.0782,403
2597,2015/2/17 15:00,13.51,0.21285,0.0539,434
2598,2015/2/17 16:00,11.34,0.54367,0.0414,45
2599,2015/2/17 17:00,16.29,0.82241,0.0404,21
2600,2015/2/17 18:00,23.5,0.01409,0.0374,240
2601,2015/2/17 19:00,16.55,0.48923,0.0272,236
2602,2015/2/17 20:00,15.78,0.70331,0.0647,212
2603,2015/2/17 21:00,13.24,0.55741,0.0924,108
2604,2015/2/17 22:00,16,0.07145,0.0963,324
2605,2015/2/17 23:00,17.96,0.45884,0.0199,104
2606,2015/2/18 0:00,24.97,0.91904,0.0685,30
2607,2015/2/18 1:00,13.56,0.95175,0.0123,262
2608,2015/2/18 2:00,10.06,0.65249,0.0534,414
2609,2015/2/18 3:00,18.72,0.77114,0.0366,386
2610,2015/2/18 4:00,22.57,0.3096,0.0918,165
2611,2015/2/18 5:00,21.66,0.8725,0.0976,421
2612,2015/2/18 6:00,11.54,0.03513,0.0213,296
2613,2015/2/18 7:00,18.43,0.62451,0.0307,324
2614,2015/2/18 8:00,11.43,0.77808,0.0201,228
2615,2015/2/18 9:00,21.63,0.36683,0.0338,465
2616,2015/2/18 10:00,24.27,0.35579,0.0682,220
2617,2015/2/18 11:00,12.38,0.60405,0.0389,135
2618,2015/2/18 12:00,17.09,0.74206,0.0305,338
2619,2015/2/18 13:00,17.95,0.40373,0.0688,217
2620,2015/2/18 14:00,19.36,0.87247,0.0705,437
2621,2015/2/18 15:00,17.2,0.78141,0.0526,415
2622,2015/2/18 16:00,16.63,0.13346,0.0788,431
2623,2015/2/18 17:00,20.68,0.62178,0.0507,349
2624,2015/2/18 18:00,17.55,0.1739,0.0895,137
2625,2015/2/18 19:00,15.76,0.86905,0.0351,251
2626,2015/2/18 20:00,20.03,0.70967,0.0596,480
2627,2015/2/18 21:00,19.7,0.42467,0.0472,26
2628,2015/2/18 22:00,16.14,0.51946,0.0132,150
2629,2015/2/18 23:00,18.38,0.6983,0.0601,226
2630,2015/2/19 0:00,23.47,0.20077,0.0496,147
2631,2015/2/19 1:00,24.01,0.31182,0.0306,145
2632,2015/2/19 2:00,16.66,0.51085,0.0086,480
2633,2015/2/19 3:00,16.32,0.21769,0.0896,459
2634,2015/2/19 4:00,23.62,0.31016,0.096,37
2635,2015/2/19 5:00,18.6,0.30201,0.0215,45
2636,2015/2/19 6:00,14.01,0.14461,0.0607,296
2637,2015/2/19 7:00,20.68,0.32416,0.0094,121
2638,2015/2/19 8:00,24.14,0.12022,0.0298,92
2639,2015/2/19 9:00,12.58,0.64853,0.0099,294
2640,2015/2/19 10:00,21.96,0.6261,0.0843,14
2641,2015/2/19 11:00,21.46,0.40144,0.0664,299
2642,2015/2/19 12:00,17.01,0.1508,0.0996,431
2643,2015/2/19 13:00,17.63,0.80648,0.0979,197
2644,2015/2/19 14:00,21.63,0.37483,0.0833,154
2645,2015/2/19 15:00,20.63,0.74149,0.0395,113
2646,2015/2/19 16:00,20.04,0.14568,0.0253,110
2647,2015/2/19 17:00,21.35,0.17062,0.0976,486
2648,2015/2/19 18:00,11.66,0.89617,0.0906,445
2649,2015/2/19 19:00,20.78,0.85007,0.0879,130
2650,2015/2/19 20:00,11.71,0.99055,0.0564,407
2651,2015/2/19 21:00,13.32,0.28349,0.0405,404
2652,2015/2/19 22:00,23.43,0.79872,0.0778,354
2653,2015/2/19 23:00,15.25,0.2438,0.0099,95
2654,2015/2/20 0:00,22.53,0.13266,0.0956,188
2655,2015/2/20 1:00,16.1,0.57743,0.0028,309
2656,2015/2/20 2:00,14.17,0.69242,0.027,30
2657,2015/2/20 3:00,18.51,0.818,0.0775,122
2658,2015/2/20 4:00,14.15,0.35725,0.0611,380
2659,2015/2/20 5:00,22.49,0.95821,0.032,260
2660,2015/2/20 6:00,22.26,0.34662,0.0901,22
2661,2015/2/20 7:00,12.35,0.26198,0.0236,61
2662,2015/2/20 8:00,14.04,0.07291,0.0373,152
2663,2015/2/20 9:00,10.69,0.83628,0.0478,410
2664,2015/2/20 10:00,20.4,0.80286,0.0607,478
2665,2015/2/20 11:00,19.81,0.39022,0.0337,205
2666,2015/2/20 12:00,13.82,0.29459,0.058,96
2667,2015/2/20 13:00,17.35,0.83695,0.0709,332
2668,2015/2/20 14:00,23.69,0.20846,0.0239,305
2669,2015/2/20 15:00,11.55,0.94467,0.0299,306
2670,2015/2/20 16:00,20.25,0.27624,0.0684,483
2671,2015/2/20 17:00,12.02,0.0549,0.0407,146
2672,2015/2/20 18:00,12.06,0.73195,0.0534,146
2673,2015/2/20 19:00,11.95,0.13334,0.0262,309
2674,2015/2/20 20:00,22.46,0.90416,0.0055,219
2675,2015/2/20 21:00,21.43,0.18,0.0679,490
2676,2015/2/20 22:00,23.31,0.99858,0.0318,74
2677,2015/2/20 23:00,15.91,0.44748,0.0948,362
2678,2015/2/21 0:00,18.67,0.0104,0.0594,328
2679,2015/2/21 1:00,16.14,0.88192,0.0995,22
2680,2015/2/21 2:00,11.03,0.87892,0.0722,86
2681,2015/2/21 3:00,12.3,0.19167,0.007,241
2682,2015/2/21 4:00,20.34,0.31102,0.0765,408
2683,2015/2/21 5:00,10.39,0.36056,0.035,452
2684,2015/2/21 6:00,21.31,0.78033,0.076,115
2685,2015/2/21 7:00,24.8,0.08797,0.0521,90
2686,2015/2/21 8:00,24.16,0.93386,0.0602,151
2687,2015/2/21 9:00,13.7,0.03143,0.088,221
2688,2015/2/21 10:00,16.63,0.48446,0.0194,427
2689,2015/2/21 11:00,17.64,0.364,0.0821,389
2690,2015/2/21 12:00,16.08,0.85761,0.0049,450
2691,2015/2/21 13:00,20.95,0.01484,0.0556,354
2692,2015/2/21 14:00,20.32,0.94139,0.0757,311
2693,2015/2/21 15:00,23.5,0.31156,0.0541,342
2694,2015/2/21 16:00,10.99,0.40588,0.0535,364
2695,2015/2/21 17:00,15.64,0.49922,0.0156,180
2696,2015/2/21 18:00,15.44,0.88436,0.0435,300
2697,2015/2/21 19:00,23.8,0.88755,0.011,479
2698,2015/2/21 20:00,16.31,0.96157,0.0514,89
2699,2015/2/21 21:00,18.12,0.25507,0.021,472
2700,2015/2/21 22:00,12.65,0.81984,0.0074,35
2701,2015/2/21 23:00,23.46,0.20221,0.0874,318
2702,2015/2/22 0:00,21.86,0.89318,0.074,181
2703,2015/2/22 1:00,21.31,0.16114,0.0646,457
2704,2015/2/22 2:00,21.35,0.38184,0.0635,207
2705,2015/2/22 3:00,12.18,0.08221,0.0804,365
2706,2015/2/22 4:00,16.29,0.67333,0.0306,156
2707,2015/2/22 5:00,16.45,0.82984,0.0531,366
2708,2015/2/22 6:00,11.42,0.65457,0.0809,345
2709,2015/2/22 7:00,14.41,0.02543,0.0735,66
2710,2015/2/22 8:00,14.82,0.87806,0.0253,111
2711,2015/2/22 9:00,24.53,0.28651,0.0237,171
2712,2015/2/22 10:00,11.15,0.10775,0.0029,97
2713,2015/2/22 11:00,24.53,0.63223,0.061,150
2714,2015/2/22 12:00,21.09,0.79831,0.0017,257
2715,2015/2/22 13:00,15.05,0.13411,0.0309,57
2716,2015/2/22 14:00,14.1,0.9899,0.0966,54
2717,2015/2/22 15:00,24.47,0.98164,0.015,467
2718,2015/2/22 16:00,21.72,0.75108,0.0118,15
2719,2015/2/22 17:00,22.8,0.62469,0.0519,109
2720,2015/2/22 18:00,24.33,0.40843,0.0312,294
2721,2015/2/22 19:00,16.29,0.25839,0.0401,328
2722,2015/2/22 20:00,24.82,0.61788,0.0424,234
2723,2015/2/22 21:00,13.15,0.69404,0.0225,477
2724,2015/2/22 22:00,22.89,0.59499,0.0781,305
2725,2015/2/22 23:00,20.53,0.42594,0.0144,273
2726,2015/2/23 0:00,11.34,0.228,0.0313,410
2727,2015/2/23 1:00,10.04,0.11037,0.0345,363
2728,2015/2/23 2:00,24.09,0.12635,0.0915,468
2729,2015/2/23 3:00,21.86,0.8165,0.0739,426
2730,2015/2/23 4:00,18.52,0.16062,0.0945,403
2731,2015/2/23 5:00,18.53,0.82347,0.0296,277
2732,2015/2/23 6:00,17.45,0.2415,0.0453,85
2733,2015/2/23 7:00,17.4,0.61077,0.0325,427
2734,2015/2/23 8:00,10.62,0.72926,0.0097,472
2735,2015/2/23 9:00,20.68,0.52925,0.0384,265
2736,2015/2/23 10:00,15.63,0.00459,0.0285,371
2737,2015/2/23 11:00,17.29,0.8365,0.0629,401
2738,2015/2/23 12:00,12.83,0.91493,0.0998,260
2739,2015/2/23 13:00,18.82,0.66408,0.0498,305
2740,2015/2/23 14:00,21.99,0.6866,0.0944,279
2741,2015/2/23 15:00,15.98,0.19148,0.0727,250
2742,2015/2/23 16:00,11.98,0.87442,0.0937,112
2743,2015/2/23 17:00,24.55,0.62403,0.0546,342
2744,2015/2/23 18:00,20.27,0.32846,0.0787,77
2745,2015/2/23 19:00,14.7,0.50942,0.0988,148
2746,2015/2/23 20:00,16.61,0.73424,0.0933,278
2747,2015/2/23 21:00,16.33,0.01142,0.0096,212
2748,2015/2/23 22:00,23.47,0.57684,0.0149,445
2749,2015/2/23 23:00,10.95,0.67205,0.051,112
2750,2015/2/24 0:00,16.89,0.55664,0.0655,416
2751,2015/2/24 1:00,12.82,0.05595,0.0847,191
2752,2015/2/24 2:00,10.81,0.92344,0.0838,90
2753,2015/2/24 3:00,21.53,0.49232,0.0347,245
2754,2015/2/24 4:00,21.87,0.22091,0.0307,264
2755,2015/2/24 5:00,18.34,0.85087,0.0953,111
2756,2015/2/24 6:00,11.83,0.4296,0.0452,22
2757,2015/2/24 7:00,10.11,0.93504,0.0889,305
2758,2015/2/24 8:00,23.26,0.43551,0.0242,174
2759,2015/2/24 9:00,22.26,0.73801,0.0196,187
2760,2015/2/24 10:00,10.08,0.19594,0.0114,123
2761,2015/2/24 11:00,11.03,0.31072,0.0894,188
2762,2015/2/24 12:00,15.88,0.95994,0.0679,450
2763,2015/2/24 13:00,17.61,0.12115,0.0394,468
2764,2015/2/24 14:00,17.78,0.24902,0.0072,443
2765,2015/2/24 15:00,12.23,0.8021,0.0645,447
2766,2015/2/24 16:00,15.93,0.26194,0.0092,281
2767,2015/2/24 17:00,12.8,0.7711,0.0043,25
2768,2015/2/24 18:00,11.49,0.79603,0.0338,282
2769,2015/2/24 19:00,19.21,0.70212,0.0452,439
2770,2015/2/24 20:00,10.06,0.25786,0.018,90
2771,2015/2/24 21:00,16.78,0.66042,0.0469,429
2772,2015/2/24 22:00,13.92,0.45967,0.0019,359
2773,2015/2/24 23:00,23.12,0.28343,0.0703,453
2774,2015/2/25 0:00,14.52,0.71725,0.0444,150
2775,2015/2/25 1:00,12.85,0.69368,0.0606,120
2776,2015/2/25 2:00,20.33,0.82907,0.0219,383
2777,2015/2/25 3:00,20.55,0.81754,0.0881,39
2778,2015/2/25 4:00,17.29,0.66487,0.0541,35
2779,2015/2/25 5:00,11.83,0.70802,0.085,195
2780,2015/2/25 6:00,13.78,0.23756,0.0742,275
2781,2015/2/25 7:00,10.09,0.02732,0.0548,170
2782,2015/2/25 8:00,12.8,0.55395,0.0946,183
2783,2015/2/25 9:00,22.67,0.12314,0.0419,15
2784,2015/2/25 10:00,16.32,0.70506,0.0321,84
2785,2015/2/25 11:00,13.89,0.8391,0.0419,262
2786,2015/2/25 12:00,14.2,0.43203,0.0876,368
2787,2015/2/25 13:00,14.34,0.02642,0.0723,173
2788,2015/2/25 14:00,22.92,0.48236,0.0362,355
2789,2015/2/25 15:00,14.63,0.92518,0.0638,307
2790,2015/2/25 16:00,15.34,0.57798,0.0035,444
2791,2015/2/25 17:00,21.18,0.29702,0.0033,370
2792,2015/2/25 18:00,14.19,0.23905,0.0665,201
2793,2015/2/25 19:00,21.4,0.32573,0.032,92
2794,2015/2/25 20:00,21.17,0.54687,0.0325,446
2795,2015/2/25 21:00,14.61,0.46759,0.0394,37
2796,2015/2/25 22:00,12.62,0.10959,0.0849,87
2797,2015/2/25 23:00,15.46,0.36361,0.0241,495
2798,2015/2/26 0:00,14.2,0.25587,0.0498,212
2799,2015/2/26 1:00,21.45,0.89836,0.0357,30
2800,2015/2/26 2:00,24.61,0.37096,0.0203,46
2801,2015/2/26 3:00,14.44,0.71734,0.0888,99
2802,2015/2/26 4:00,14.2,0.01521,0.0142,154
2803,2015/2/26 5:00,24.37,0.58801,0.0129,79
2804,2015/2/26 6:00,12.94,0.9605,0.0018,143
2805,2015/2/26 7:00,11.59,0.41823,0.0647,55
2806,2015/2/26 8:00,10.38,0.89333,0.0356,436
2807,2015/2/26 9:00,14.16,0.39032,0.0761,420
2808,2015/2/26 10:00,19.33,0.00657,0.052,280
2809,2015/2/26 11:00,21.65,0.69295,0.0217,488
2810,2015/2/26 12:00,13.24,0.12026,0.0501,408
2811,2015/2/26 13:00,21.91,0.71456,0.0181,401
2812,2015/2/26 14:00,16.87,0.2178,0.0376,284
2813,2015/2/26 15:00,17.83,0.99354,0.0581,476
2814,2015/2/26 16:00,22.14,0.17242,0.0747,144
2815,2015/2/26 17:00,14.54,0.08154,0.0546,211
2816,2015/2/26 18:00,11.47,0.15144,0.0811,37
2817,2015/2/26 19:00,23.53,0.86953,0.0566,151
2818,2015/2/26 20:00,20.2,0.89365,0.0239,468
2819,2015/2/26 21:00,12.37,0.60888,0.0678,299
2820,2015/2/26 22:00,23.53,0.60837,0.0529,46
2821,2015/2/26 23:00,23.45,0.91307,0.0704,457
2822,2015/2/27 0:00,19.61,0.9777,0.0217,60
2823,2015/2/27 1:00,15.95,0.1288,0.0675,376
2824,2015/2/27 2:00,22.2,0.61981,0.0552,292
2825,2015/2/27 3:00,17.99,0.08795,0.0127,270
2826,2015/2/27 4:00,16.69,0.4968,0.0364,28
2827,2015/2/27 5:00,19.36,0.45543,0.0118,414
2828,2015/2/27 6:00,12.87,0.41998,0.0373,223
2829,2015/2/27 7:00,19.32,0.58127,0.0098,149
2830,2015/2/27 8:00,14.56,0.16755,0.0569,379
2831,2015/2/27 9:00,14.33,0.35735,0.0784,369
2832,2015/2/27 10:00,13.24,0.68036,0.0429,95
2833,2015/2/27 11:00,16.18,0.6007,0.0969,499
2834,2015/2/27 12:00,18.41,0.55727,0.094,186
2835,2015/2/27 13:00,13.75,0.17388,0.0172,22
2836,2015/2/27 14:00,17.27,0.94685,0.0249,68
2837,2015/2/27 15:00,15.29,0.22027,0.0558,10
2838,2015/2/27 16:00,14.48,0.68956,0.0232,157
2839,2015/2/27 17:00,18.62,0.88179,0.0153,125
